origin_airport;destination_airport_icao;destination_airport_iata;destination_airport_name;destination_airport_shortName;destination_airport_municipalityName;destination_airport_location;destination_airport_countryCode;daily_flights;0;1;2;3;4;5;6;7;8;9
LPPR;LFPG;CDG;Charles de Gaulle, Paris;Charles de Gaulle;Paris;{'lat': 49.0128, 'lon': 2.549999};FR;2.81;LPPR;OPO;Francisco de Sa Carneiro Airport;Porto;Porto;PT;41.2481002808;-8.6813898087;Europe/Lisbon;
LPPR;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;2.43;LPPR;OPO;Francisco de Sa Carneiro Airport;Porto;Porto;PT;41.2481002808;-8.6813898087;Europe/Lisbon;
LPPR;LFLL;LYS;Lyon Saint-Exupï¿½ry, Lyon;Saint-Exupï¿½ry;Lyon;{'lat': 45.7264, 'lon': 5.090829};FR;2.14;LPPR;OPO;Francisco de Sa Carneiro Airport;Porto;Porto;PT;41.2481002808;-8.6813898087;Europe/Lisbon;
LPPR;LFSB;BSL;Euro Basel-Mulhouse-Freiburg, Bï¿½le/Mulhouse;Euro Basel-Mulhouse-Freiburg;Bï¿½le/Mulhouse;{'lat': 47.5896, 'lon': 7.52991};FR;1.86;LPPR;OPO;Francisco de Sa Carneiro Airport;Porto;Porto;PT;41.2481002808;-8.6813898087;Europe/Lisbon;
LPPR;LIMC;MXP;Malpensa, Milan;Malpensa;Milan;{'lat': 45.6306, 'lon': 8.72811};IT;1.57;LPPR;OPO;Francisco de Sa Carneiro Airport;Porto;Porto;PT;41.2481002808;-8.6813898087;Europe/Lisbon;
LPPR;LFRS;NTE;Nantes Atlantique, Nantes;Atlantique;Nantes;{'lat': 47.1532, 'lon': -1.61073};FR;1.29;LPPR;OPO;Francisco de Sa Carneiro Airport;Porto;Porto;PT;41.2481002808;-8.6813898087;Europe/Lisbon;
LPPR;LFBO;TLS;Toulouse-Blagnac, Toulouse-Blagnac;Toulouse-Blagnac;LFBO;{'lat': 43.6291, 'lon': 1.363819};FR;1.29;LPPR;OPO;Francisco de Sa Carneiro Airport;Porto;Porto;PT;41.2481002808;-8.6813898087;Europe/Lisbon;
LPPR;LFBD;BOD;Bordeaux-Mï¿½rignac, Bordeaux/Mï¿½rignac;Bordeaux-Mï¿½rignac;Bordeaux/Mï¿½rignac;{'lat': 44.8283, 'lon': -0.715556};FR;1.15;LPPR;OPO;Francisco de Sa Carneiro Airport;Porto;Porto;PT;41.2481002808;-8.6813898087;Europe/Lisbon;
LPPR;LFMN;NCE;Nice-Cï¿½te d'Azur, Nice;Cï¿½te d'Azur;Nice;{'lat': 43.6584, 'lon': 7.215869};FR;1.0;LPPR;OPO;Francisco de Sa Carneiro Airport;Porto;Porto;PT;41.2481002808;-8.6813898087;Europe/Lisbon;
LPPR;EGGW;LTN;London Luton, London;Luton;London;{'lat': 51.8747, 'lon': -0.368333};GB;0.86;LPPR;OPO;Francisco de Sa Carneiro Airport;Porto;Porto;PT;41.2481002808;-8.6813898087;Europe/Lisbon;
LPPR;EGCC;MAN;Manchester, Manchester;Manchester;EGCC;{'lat': 53.3537, 'lon': -2.27495};GB;0.71;LPPR;OPO;Francisco de Sa Carneiro Airport;Porto;Porto;PT;41.2481002808;-8.6813898087;Europe/Lisbon;
LPPR;EGGD;BRS;Bristol, Bristol;Bristol;EGGD;{'lat': 51.3827, 'lon': -2.719089};GB;0.43;LPPR;OPO;Francisco de Sa Carneiro Airport;Porto;Porto;PT;41.2481002808;-8.6813898087;Europe/Lisbon;
LPPR;LFRN;RNS;Rennes-Saint-Jacques, Rennes/Saint-Jacques;Rennes-Saint-Jacques;Rennes/Saint-Jacques;{'lat': 48.0695, 'lon': -1.734789};FR;0.43;LPPR;OPO;Francisco de Sa Carneiro Airport;Porto;Porto;PT;41.2481002808;-8.6813898087;Europe/Lisbon;
LPPR;LKPR;PRG;Ruzyn, Prague;Ruzyn;Prague;{'lat': 50.1008, 'lon': 14.26};CZ;0.29;LPPR;OPO;Francisco de Sa Carneiro Airport;Porto;Porto;PT;41.2481002808;-8.6813898087;Europe/Lisbon;
LPPS;LPPT;LIS;Lisbon Portela, Lisbon;Portela;Lisbon;{'lat': 38.7813, 'lon': -9.135919};PT;0.29;LPPS;PXO;Porto Santo Airport;Vila Baleira;Madeira;PT;33.0733985901;-16.3500003815;Europe/Lisbon;
LPPT;LEMD;MAD;Adolfo Suï¿½rez Madridï¿½Barajas, Madrid;Adolfo Suï¿½rez ï¿½Barajas;Madrid;{'lat': 40.4936, 'lon': -3.56676};ES;19.0;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LPMA;FNC;Madeira, Funchal;Madeira;Funchal;{'lat': 32.6979, 'lon': -16.7745};PT;12.0;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LEBL;BCN;Barcelona, Barcelona;Barcelona;LEBL;{'lat': 41.2971, 'lon': 2.078459};ES;10.57;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;EHAM;AMS;Amsterdam Schiphol, Amsterdam;Schiphol;Amsterdam;{'lat': 52.3086, 'lon': 4.763889};NL;7.71;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LIMC;MXP;Malpensa, Milan;Malpensa;Milan;{'lat': 45.6306, 'lon': 8.72811};IT;6.58;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LSGG;GVA;Geneva Cointrin, Geneva;Cointrin;Geneva;{'lat': 46.2381, 'lon': 6.10895};CH;6.43;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LFPG;CDG;Charles de Gaulle, Paris;Charles de Gaulle;Paris;{'lat': 49.0128, 'lon': 2.549999};FR;6.01;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LSZH;ZRH;Kloten, Zurich;Kloten;Zurich;{'lat': 47.4647, 'lon': 8.549169};CH;6.0;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;4.29;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;ELLX;LUX;Luxembourg-Findel, Luxembourg;Findel;Luxembourg;{'lat': 49.6266, 'lon': 6.21152};LU;3.43;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LFML;MRS;Marseille Provence, Marseille;Provence;Marseille;{'lat': 43.43927, 'lon': 5.221424};FR;3.43;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LEBB;BIO;Bilbao, Bilbao;Bilbao;LEBB;{'lat': 43.3011, 'lon': -2.910609};ES;3.14;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LFLL;LYS;Lyon Saint-Exupï¿½ry, Lyon;Saint-Exupï¿½ry;Lyon;{'lat': 45.7264, 'lon': 5.090829};FR;3.01;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LEVC;VLC;Valencia, Valencia;Valencia;LEVC;{'lat': 39.4893, 'lon': -0.481624};ES;3.0;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;EGGW;LTN;London Luton, London;Luton;London;{'lat': 51.8747, 'lon': -0.368333};GB;2.86;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;EGCC;MAN;Manchester, Manchester;Manchester;EGCC;{'lat': 53.3537, 'lon': -2.27495};GB;2.86;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LIME;BGY;Orio al Serio, Bergamo;Orio al Serio;Bergamo;{'lat': 45.6739, 'lon': 9.70417};IT;2.86;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LFBO;TLS;Toulouse-Blagnac, Toulouse-Blagnac;Toulouse-Blagnac;LFBO;{'lat': 43.6291, 'lon': 1.363819};FR;2.72;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LFMN;NCE;Nice-Cï¿½te d'Azur, Nice;Cï¿½te d'Azur;Nice;{'lat': 43.6584, 'lon': 7.215869};FR;2.44;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;GMMX;RAK;Menara, Marrakech;Menara;Marrakech;{'lat': 31.6069, 'lon': -8.036299};MA;2.29;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LFBD;BOD;Bordeaux-Mï¿½rignac, Bordeaux/Mï¿½rignac;Bordeaux-Mï¿½rignac;Bordeaux/Mï¿½rignac;{'lat': 44.8283, 'lon': -0.715556};FR;1.87;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LFRS;NTE;Nantes Atlantique, Nantes;Atlantique;Nantes;{'lat': 47.1532, 'lon': -1.61073};FR;1.87;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LFOB;BVA;Paris Beauvais Tillï¿½, Beauvais/Tillï¿½;Paris Beauvais Tillï¿½;Beauvais/Tillï¿½;{'lat': 49.4544, 'lon': 2.11278};FR;1.86;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;EGGD;BRS;Bristol, Bristol;Bristol;EGGD;{'lat': 51.3827, 'lon': -2.719089};GB;1.14;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LFSB;BSL;Euro Basel-Mulhouse-Freiburg, Bï¿½le/Mulhouse;Euro Basel-Mulhouse-Freiburg;Bï¿½le/Mulhouse;{'lat': 47.5896, 'lon': 7.52991};FR;1.0;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;GCLP;LPA;Gran Canaria, Gran Canaria Island;Gran Canaria;Gran Canaria Island;{'lat': 27.9319, 'lon': -15.386599};ES;1.0;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;GCTS;TFS;Tenerife South, Tenerife Island;Tenerife South;Tenerife Island;{'lat': 28.0445, 'lon': -16.5725};ES;1.0;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;EGPH;EDI;Edinburgh, Edinburgh;Edinburgh;EGPH;{'lat': 55.95, 'lon': -3.372499};GB;0.86;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;EGBB;BHX;Birmingham, Birmingham;Birmingham;EGBB;{'lat': 52.4539, 'lon': -1.748029};GB;0.57;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LFRN;RNS;Rennes-Saint-Jacques, Rennes/Saint-Jacques;Rennes-Saint-Jacques;Rennes/Saint-Jacques;{'lat': 48.0695, 'lon': -1.734789};FR;0.43;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;GCFV;FUE;Fuerteventura, Fuerteventura Island;Fuerteventura;Fuerteventura Island;{'lat': 28.4527, 'lon': -13.8638};ES;0.29;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LPPT;LPPS;PXO;Porto Santo, Vila Baleira;Porto Santo;Vila Baleira;{'lat': 33.0734, 'lon': -16.35};PT;0.29;LPPT;LIS;Lisbon Portela Airport;Lisbon;Lisbon;PT;38.7812995911;-9.1359195709;Europe/Lisbon;
LSGG;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;11.43;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;EHAM;AMS;Amsterdam Schiphol, Amsterdam;Schiphol;Amsterdam;{'lat': 52.3086, 'lon': 4.763889};NL;7.14;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;EGGW;LTN;London Luton, London;Luton;London;{'lat': 51.8747, 'lon': -0.368333};GB;7.0;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LPPT;LIS;Lisbon Portela, Lisbon;Portela;Lisbon;{'lat': 38.7813, 'lon': -9.135919};PT;6.57;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;EBBR;BRU;Brussels, Brussels;Brussels;EBBR;{'lat': 50.9014, 'lon': 4.484439};BE;6.29;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LEMD;MAD;Adolfo Suï¿½rez Madridï¿½Barajas, Madrid;Adolfo Suï¿½rez ï¿½Barajas;Madrid;{'lat': 40.4936, 'lon': -3.56676};ES;6.0;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LPPR;OPO;Francisco de Sï¿½ Carneiro, Porto;Francisco de Sï¿½ Carneiro;Porto;{'lat': 41.2481, 'lon': -8.681389};PT;5.71;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;EGCC;MAN;Manchester, Manchester;Manchester;EGCC;{'lat': 53.3537, 'lon': -2.27495};GB;5.0;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LEBL;BCN;Barcelona, Barcelona;Barcelona;LEBL;{'lat': 41.2971, 'lon': 2.078459};ES;4.86;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LFMN;NCE;Nice-Cï¿½te d'Azur, Nice;Cï¿½te d'Azur;Nice;{'lat': 43.6584, 'lon': 7.215869};FR;4.29;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;EGGD;BRS;Bristol, Bristol;Bristol;EGGD;{'lat': 51.3827, 'lon': -2.719089};GB;4.14;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;EKCH;CPH;Copenhagen Kastrup, Copenhagen;Kastrup;Copenhagen;{'lat': 55.6179, 'lon': 12.656};DK;4.14;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;EGBB;BHX;Birmingham, Birmingham;Birmingham;EGBB;{'lat': 52.4539, 'lon': -1.748029};GB;3.0;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LIRF;FCO;Leonardo da Vinciï¿½Fiumicino, Rome;Leonardo da Vinciï¿½Fiumicino;Rome;{'lat': 41.8045, 'lon': 12.2508};IT;2.72;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;EGPH;EDI;Edinburgh, Edinburgh;Edinburgh;EGPH;{'lat': 55.95, 'lon': -3.372499};GB;2.57;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;EGGP;LPL;Liverpool John Lennon, Liverpool;John Lennon;Liverpool;{'lat': 53.3336, 'lon': -2.84972};GB;2.43;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LFPO;ORY;Paris-Orly, Paris;Orly;Paris;{'lat': 48.7253, 'lon': 2.35944};FR;2.29;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;ESSA;ARN;Stockholm-Arlanda, Stockholm;Arlanda;Stockholm;{'lat': 59.6519, 'lon': 17.9186};SE;2.29;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LFBD;BOD;Bordeaux-Mï¿½rignac, Bordeaux/Mï¿½rignac;Bordeaux-Mï¿½rignac;Bordeaux/Mï¿½rignac;{'lat': 44.8283, 'lon': -0.715556};FR;2.14;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LFRS;NTE;Nantes Atlantique, Nantes;Atlantique;Nantes;{'lat': 47.1532, 'lon': -1.61073};FR;2.0;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;GMMX;RAK;Menara, Marrakech;Menara;Marrakech;{'lat': 31.6069, 'lon': -8.036299};MA;1.71;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;BKPR;PRN;Priï¿½tina, Prishtina;Priï¿½tina;Prishtina;{'lat': 42.5728, 'lon': 21.0358};KS;1.71;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;EDDB;BER;Berlin Brandenburg, Berlin;Brandenburg;Berlin;{'lat': 52.35139, 'lon': 13.493889};DE;1.57;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LEMG;AGP;Mï¿½laga, Mï¿½laga;Mï¿½laga;LEMG;{'lat': 36.6749, 'lon': -4.49911};ES;1.29;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LIRN;NAP;Naples, Nï¿½poli;Naples;Nï¿½poli;{'lat': 40.886, 'lon': 14.2908};IT;1.29;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LLBG;TLV;Ben Gurion, Tel Aviv Yafo;Ben Gurion;Tel Aviv Yafo;{'lat': 32.0114, 'lon': 34.8867};IL;1.14;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LEAL;ALC;Alicante, Alicante;Alicante;LEAL;{'lat': 38.2822, 'lon': -0.558156};ES;1.0;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;EGHH;BOH;Bournemouth, Bournemouth;Bournemouth;EGHH;{'lat': 50.78, 'lon': -1.842499};GB;1.0;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LHBP;BUD;Budapest Ferenc Liszt, Budapest;Ferenc Liszt;Budapest;{'lat': 47.4369, 'lon': 19.255598};HU;1.0;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LFBO;TLS;Toulouse-Blagnac, Toulouse-Blagnac;Toulouse-Blagnac;LFBO;{'lat': 43.6291, 'lon': 1.363819};FR;1.0;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;EGAA;BFS;Belfast, Belfast;Belfast;EGAA;{'lat': 54.6575, 'lon': -6.215829};GB;0.86;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LEST;SCQ;Santiago de Compostela, Santiago de Compostela;Santiago de Compostela;LEST;{'lat': 42.8963, 'lon': -8.41514};ES;0.86;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;EGHI;SOU;Southampton, Southampton;Southampton;EGHI;{'lat': 50.9503, 'lon': -1.356799};GB;0.86;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;EGPF;GLA;Glasgow, Glasgow;Glasgow;EGPF;{'lat': 55.8719, 'lon': -4.43306};GB;0.71;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LYBE;BEG;Belgrade Nikola Tesla, Belgrade;Nikola Tesla;Belgrade;{'lat': 44.8184, 'lon': 20.3091};RS;0.57;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;HEGN;HRG;Hurghada, Hurghada;Hurghada;HEGN;{'lat': 27.1783, 'lon': 33.7994};EG;0.57;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LFQQ;LIL;Lille-Lesquin, Lille/Lesquin;Lille-Lesquin;Lille/Lesquin;{'lat': 50.5619, 'lon': 3.08944};FR;0.57;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;EGNT;NCL;Newcastle, Newcastle upon Tyne;Newcastle;Newcastle upon Tyne;{'lat': 55.0375, 'lon': -1.691669};GB;0.57;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LKPR;PRG;Ruzyn, Prague;Ruzyn;Prague;{'lat': 50.1008, 'lon': 14.26};CZ;0.57;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LEZL;SVQ;Sevilla, Seville;Sevilla;Seville;{'lat': 37.418, 'lon': -5.893109};ES;0.57;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;GCTS;TFS;Tenerife South, Tenerife Island;Tenerife South;Tenerife Island;{'lat': 28.0445, 'lon': -16.5725};ES;0.57;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;GMAD;AGA;Al Massira, Agadir;Al Massira;Agadir;{'lat': 30.325, 'lon': -9.413069};MA;0.43;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LFRN;RNS;Rennes-Saint-Jacques, Rennes/Saint-Jacques;Rennes-Saint-Jacques;Rennes/Saint-Jacques;{'lat': 48.0695, 'lon': -1.734789};FR;0.43;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LWSK;SKP;Skopje Alexander the Great, Skopje;Alexander the Great;Skopje;{'lat': 41.9616, 'lon': 21.6214};MK;0.43;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LATI;TIA;Tirana   Mother Teresa, Tirana;Mother Teresa;Tirana;{'lat': 41.4147, 'lon': 19.7206};AL;0.43;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;OJAQ;AQJ;Aqaba King Hussein, Aqaba;King Hussein;Aqaba;{'lat': 29.6116, 'lon': 35.0181};JO;0.29;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LIBR;BDS;Brindisi ï¿½ Salento, Brindisi;ï¿½ Salento;Brindisi;{'lat': 40.6576, 'lon': 17.947};IT;0.29;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LICC;CTA;Catania-Fontanarossa, Catania;Fontanarossa;Catania;{'lat': 37.4668, 'lon': 15.066399};IT;0.29;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;DTNH;NBE;Enfidha - Hammamet, Enfidha;Hammamet;Enfidha;{'lat': 36.075832, 'lon': 10.438611};TN;0.29;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;GCFV;FUE;Fuerteventura, Fuerteventura Island;Fuerteventura;Fuerteventura Island;{'lat': 28.4527, 'lon': -13.8638};ES;0.29;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LEPA;PMI;Palma De Mallorca, Palma De Mallorca;Palma De Mallorca;LEPA;{'lat': 39.5517, 'lon': 2.73881};ES;0.29;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;LIPZ;VCE;Venice Marco Polo, Venice;Marco Polo;Venice;{'lat': 45.5053, 'lon': 12.3519};IT;0.29;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;EGPD;ABZ;Aberdeen Dyce, Aberdeen;Dyce;Aberdeen;{'lat': 57.2019, 'lon': -2.197779};GB;0.14;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;GCLP;LPA;Gran Canaria, Gran Canaria Island;Gran Canaria;Gran Canaria Island;{'lat': 27.9319, 'lon': -15.386599};ES;0.14;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
LSGG;HESH;SSH;Sharm el Sheikh, Sharm el Sheikh;Sharm el Sheikh;HESH;{'lat': 27.9773, 'lon': 34.395};EG;0.14;LSGG;GVA;Geneva Cointrin International Airport;Geneva;Geneva;CH;46.2380981445;6.1089501381;Europe/Zurich;
